Date,Region,Product Line,Product,Quantity Sold,Unit Price,Total Sales
2023-08-24,Middle East & Africa,Tablets,Tablet B,8,654.9101657577539,5239.281326062031
2023-08-24,Middle East & Africa,Tablets,Tablet C,32,579.6826404025827,18549.844492882647
2023-08-24,Middle East & Africa,Tablets,Tablet D,76,430.37087947348334,32708.186839984734
2023-08-24,Middle East & Africa,Wearables,Smartwatch A,323,110.1115047495911,35566.01603411793
2023-08-24,Middle East & Africa,Wearables,Smartwatch B,341,72.85610951231794,24843.933343700417
2023-08-24,Middle East & Africa,Wearables,Fitness Tracker,278,189.47078781653875,52672.87901299777
2023-08-25,North America,Smartphones,Model A,41,246.48435518586734,10105.85856262056
2023-08-25,North America,Smartphones,Model B,21,281.23715420661006,5905.980238338811
2023-08-25,North America,Smartphones,Model C,24,105.42664497361322,2530.239479366717
2023-08-25,North America,Smartphones,Model D,30,181.56666578866924,5446.999973660078
2023-08-25,North America,Laptops,Laptop A,191,593.9179579262204,113438.3299639081
2023-08-25,North America,Laptops,Laptop B,43,1105.0245972029415,47516.05767972649
2023-08-25,North America,Laptops,Laptop C,92,566.6607632778689,52132.79022156394
2023-08-25,North America,Tablets,Tablet A,7,406.4650803937813,2845.2555627564693
2023-08-25,North America,Tablets,Tablet B,66,263.8602312198209,17414.775260508177
2023-08-25,North America,Tablets,Tablet C,12,330.134328198483,3961.611938381796
2023-08-25,North America,Tablets,Tablet D,30,329.62413468414786,9888.724040524436
2023-08-25,North America,Wearables,Smartwatch A,110,195.06775317424737,21457.45284916721
2023-08-25,North America,Wearables,Smartwatch B,272,82.01392009526165,22307.78626591117
2023-08-25,North America,Wearables,Fitness Tracker,280,151.03325881543535,42289.3124683219
2023-08-25,Europe,Smartphones,Model A,28,107.36649830295062,3006.2619524826173
2023-08-25,Europe,Smartphones,Model B,8,163.06306537085484,1304.5045229668387
2023-08-25,Europe,Smartphones,Model C,28,280.97042036002586,7867.171770080724
2023-08-25,Europe,Smartphones,Model D,6,171.00919343874878,1026.0551606324927
2023-08-25,Europe,Laptops,Laptop A,80,1382.6048156188958,110608.38524951166
2023-08-25,Europe,Laptops,Laptop B,144,1248.5378626845845,179789.45222658018
2023-08-25,Europe,Laptops,Laptop C,33,685.7310667351773,22629.12520226085
2023-08-25,Europe,Tablets,Tablet A,23,401.0076558410303,9223.176084343697
2023-08-25,Europe,Tablets,Tablet B,34,443.8890201890074,15092.226686426251
2023-08-25,Europe,Tablets,Tablet C,61,242.16574153261996,14772.110233489817
2023-08-25,Europe,Tablets,Tablet D,87,421.5612937733249,36675.83255827927
2023-08-25,Europe,Wearables,Smartwatch A,495,70.72293717790684,35007.853903063886
2023-08-25,Europe,Wearables,Smartwatch B,362,103.0441242635724,37301.97298341321
2023-08-25,Europe,Wearables,Fitness Tracker,462,159.70897207836953,73785.54510020673
2023-08-25,Asia Pacific,Smartphones,Model A,3,244.60725897185623,733.8217769155686
2023-08-25,Asia Pacific,Smartphones,Model B,10,103.98028708012134,1039.8028708012134
2023-08-25,Asia Pacific,Smartphones,Model C,31,198.20672397336028,6144.4084431741685
2023-08-25,Asia Pacific,Smartphones,Model D,32,154.91588148660054,4957.308207571217
2023-08-25,Asia Pacific,Laptops,Laptop A,54,885.9295369312608,47840.19499428808
2023-08-25,Asia Pacific,Laptops,Laptop B,155,631.945029116245,97951.47951301797
2023-08-25,Asia Pacific,Laptops,Laptop C,133,936.9714336339416,124617.20067331423
2023-08-25,Asia Pacific,Tablets,Tablet A,66,718.3710320325592,47412.48811414891
2023-08-25,Asia Pacific,Tablets,Tablet B,47,726.2099369706027,34131.86703761833
2023-08-25,Asia Pacific,Tablets,Tablet C,96,504.3260624173548,48415.30199206606
2023-08-25,Asia Pacific,Tablets,Tablet D,10,754.9896638427127,7549.896638427127
2023-08-25,Asia Pacific,Wearables,Smartwatch A,328,166.22838021021352,54522.90870895003
2023-08-25,Asia Pacific,Wearables,Smartwatch B,472,133.72412874291524,63117.78876665599
2023-08-25,Asia Pacific,Wearables,Fitness Tracker,371,191.60637526037118,71085.96522159771
2023-08-25,Latin America,Smartphones,Model A,46,248.34380117331102,11423.814853972308
2023-08-25,Latin America,Smartphones,Model B,28,272.91149806043137,7641.521945692079
2023-08-25,Latin America,Smartphones,Model C,30,129.79272770969004,3893.781831290701
2023-08-25,Latin America,Smartphones,Model D,38,188.8487841604644,7176.253798097647
2023-08-25,Latin America,Laptops,Laptop A,55,1399.064591780606,76948.55254793333
2023-08-25,Latin America,Laptops,Laptop B,153,964.1392023742337,147513.29796325776
2023-08-25,Latin America,Laptops,Laptop C,194,728.6210580294451,141352.48525771234
2023-08-25,Latin America,Tablets,Tablet A,24,588.4628603833999,14123.108649201597
2023-08-25,Latin America,Tablets,Tablet B,46,339.089629828852,15598.122972127194
2023-08-25,Latin America,Tablets,Tablet C,76,590.0678165248793,44845.154055890824
2023-08-25,Latin America,Tablets,Tablet D,15,686.7100516902716,10300.650775354074
2023-08-25,Latin America,Wearables,Smartwatch A,318,190.74281227289157,60656.21430277952
2023-08-25,Latin America,Wearables,Smartwatch B,475,199.30134749132344,94668.14005837863
2023-08-25,Latin America,Wearables,Fitness Tracker,330,190.9243679783722,63005.041432862825
2023-08-25,Middle East & Africa,Smartphones,Model A,44,245.27318903743085,10792.020317646957
2023-08-25,Middle East & Africa,Smartphones,Model B,16,246.56664863845774,3945.0663782153238
2023-08-25,Middle East & Africa,Smartphones,Model C,28,266.16925658167634,7452.739184286937
2023-08-25,Middle East & Africa,Smartphones,Model D,41,236.43867844180386,9693.985816113958
2023-08-25,Middle East & Africa,Laptops,Laptop A,170,833.9563563444458,141772.5805785558
2023-08-25,Middle East & Africa,Laptops,Laptop B,27,991.5606024331265,26772.136265694415
2023-08-25,Middle East & Africa,Laptops,Laptop C,15,978.2720648259724,14674.080972389585
2023-08-25,Middle East & Africa,Tablets,Tablet A,71,629.7186982804175,44710.02757790964
2023-08-25,Middle East & Africa,Tablets,Tablet B,82,761.4353290272792,62437.69698023689
2023-08-25,Middle East & Africa,Tablets,Tablet C,84,372.7203970535046,31308.513352494385
2023-08-25,Middle East & Africa,Tablets,Tablet D,69,549.1270087349801,37889.763602713625
2023-08-25,Middle East & Africa,Wearables,Smartwatch A,289,125.47523855827407,36262.343943341206
2023-08-25,Middle East & Africa,Wearables,Smartwatch B,352,81.48165075031838,28681.54106411207
2023-08-25,Middle East & Africa,Wearables,Fitness Tracker,409,101.77158790843285,41624.579454549035
2023-08-26,North America,Smartphones,Model A,30,234.30511541164424,7029.153462349327
2023-08-26,North America,Smartphones,Model B,46,175.3394518587021,8065.614785500296
2023-08-26,North America,Smartphones,Model C,34,218.50580889070977,7429.1975022841325
2023-08-26,North America,Smartphones,Model D,17,268.32719066048816,4561.562241228298
2023-08-26,North America,Laptops,Laptop A,73,1038.3365129442652,75798.56544493136
2023-08-26,North America,Laptops,Laptop B,198,654.6500620046136,129620.71227691349
2023-08-26,North America,Laptops,Laptop C,180,1152.1691270917568,207390.44287651623
2023-08-26,North America,Tablets,Tablet A,77,242.9849992229217,18709.84494016497
2023-08-26,North America,Tablets,Tablet B,40,576.156729576494,23046.269183059758
2023-08-26,North America,Tablets,Tablet C,60,306.08538597791073,18365.123158674643
2023-08-26,North America,Tablets,Tablet D,36,547.8022611185238,19720.88140026686
2023-08-26,North America,Wearables,Smartwatch A,113,101.91892288492305,11516.838285996304
2023-08-26,North America,Wearables,Smartwatch B,302,131.4766812311264,39705.957731800176
2023-08-26,North America,Wearables,Fitness Tracker,370,152.4212129104864,56395.84877687996
2023-08-26,Europe,Smartphones,Model A,14,129.527037024297,1813.3785183401578
2023-08-26,Europe,Smartphones,Model B,21,232.99620504760617,4892.92030599973
2023-08-26,Europe,Smartphones,Model C,30,235.87653378700065,7076.296013610019
2023-08-26,Europe,Smartphones,Model D,11,258.71854421552786,2845.9039863708063
2023-08-26,Europe,Laptops,Laptop A,37,1273.8033312474813,47130.72325615681
2023-08-26,Europe,Laptops,Laptop B,163,666.1811734709718,108587.5312757684
2023-08-26,Europe,Laptops,Laptop C,169,962.8397021877358,162719.90966972735
2023-08-26,Europe,Tablets,Tablet A,16,452.0644107615339,7233.0305721845425
2023-08-26,Europe,Tablets,Tablet B,65,560.5577603622262,36436.254423544706
2023-08-26,Europe,Tablets,Tablet C,85,370.6365991477028,31504.110927554735
2023-08-26,Europe,Tablets,Tablet D,64,695.6831962131989,44523.72455764473
2023-08-26,Europe,Wearables,Smartwatch A,288,118.64923824939775,34170.98061582656
2023-08-26,Europe,Wearables,Smartwatch B,228,58.82140818690228,13411.281066613721
2023-08-26,Europe,Wearables,Fitness Tracker,258,68.93134758667912,17784.287677363212
2023-08-26,Asia Pacific,Smartphones,Model A,34,208.00279725185624,7072.0951065631125
2023-08-26,Asia Pacific,Smartphones,Model B,25,126.95111023638661,3173.7777559096653
2023-08-26,Asia Pacific,Smartphones,Model C,35,190.26624265189702,6659.3184928163955
2023-08-26,Asia Pacific,Smartphones,Model D,26,159.8162170509135,4155.221643323751
2023-08-26,Asia Pacific,Laptops,Laptop A,195,1412.7113293641744,275478.70922601403
2023-08-26,Asia Pacific,Laptops,Laptop B,132,701.3144509316353,92573.50752297585
2023-08-26,Asia Pacific,Laptops,Laptop C,24,888.5103285601114,21324.247885442674
2023-08-26,Asia Pacific,Tablets,Tablet A,15,444.05702410323784,6660.855361548567
2023-08-26,Asia Pacific,Tablets,Tablet B,47,619.3595761071579,29109.90007703642
2023-08-26,Asia Pacific,Tablets,Tablet C,97,392.9845007890391,38119.49657653679
2023-08-26,Asia Pacific,Tablets,Tablet D,46,620.8232678615973,28557.870321633476
2023-08-26,Asia Pacific,Wearables,Smartwatch A,365,51.69630300201508,18869.150595735504
2023-08-26,Asia Pacific,Wearables,Smartwatch B,104,95.50374290333801,9932.389261947153
2023-08-26,Asia Pacific,Wearables,Fitness Tracker,220,66.65389223175335,14663.856290985736
2023-08-26,Latin America,Smartphones,Model A,44,254.89617745693573,11215.431808105172
2023-08-26,Latin America,Smartphones,Model B,38,104.52309163283726,3971.877482047816
2023-08-26,Latin America,Smartphones,Model C,24,213.61516384957235,5126.7639323897365
2023-08-26,Latin America,Smartphones,Model D,11,132.14388201986566,1453.5827022185222
2023-08-26,Latin America,Laptops,Laptop A,73,1336.8044917030427,97586.72789432212
2023-08-26,Latin America,Laptops,Laptop B,121,832.1732877884856,100692.96782240676
2023-08-26,Latin America,Laptops,Laptop C,71,1465.5749797267385,104055.82356059844
2023-08-26,Latin America,Tablets,Tablet A,94,472.0851488390657,44376.003990872174
2023-08-26,Latin America,Tablets,Tablet B,16,574.6919336645724,9195.070938633158
2023-08-26,Latin America,Tablets,Tablet C,71,666.6561694898699,47332.58803378076
2023-08-26,Latin America,Tablets,Tablet D,6,208.07597175888276,1248.4558305532964
2023-08-26,Latin America,Wearables,Smartwatch A,62,126.60259761729905,7849.361052272541
2023-08-26,Latin America,Wearables,Smartwatch B,58,170.5654928811672,9892.798587107696
2023-08-26,Latin America,Wearables,Fitness Tracker,339,53.85257645842114,18256.023419404766
2023-08-26,Middle East & Africa,Smartphones,Model A,29,186.54525518668794,5409.81240041395
2023-08-26,Middle East & Africa,Smartphones,Model B,33,116.66755547224116,3850.029330583958
2023-08-26,Middle East & Africa,Smartphones,Model C,35,164.5845121821348,5760.457926374718
2023-08-26,Middle East & Africa,Smartphones,Model D,46,234.85154202548105,10803.170933172129
2023-08-26,Middle East & Africa,Laptops,Laptop A,96,895.8368087568958,86000.333640662
2023-08-26,Middle East & Africa,Laptops,Laptop B,120,1355.8431435047341,162701.1772205681
2023-08-26,Middle East & Africa,Laptops,Laptop C,33,500.1251387565755,16504.129578966993
2023-08-26,Middle East & Africa,Tablets,Tablet A,32,249.0288542217829,7968.923335097053
2023-08-26,Middle East & Africa,Tablets,Tablet B,11,602.3095062263792,6625.404568490171
2023-08-26,Middle East & Africa,Tablets,Tablet C,90,799.6463527139822,71968.1717442584
2023-08-26,Middle East & Africa,Tablets,Tablet D,49,597.1605395395621,29260.866437438544
2023-08-26,Middle East & Africa,Wearables,Smartwatch A,179,54.82852247749524,9814.305523471648
2023-08-26,Middle East & Africa,Wearables,Smartwatch B,64,150.74092866522074,9647.419434574127
2023-08-26,Middle East & Africa,Wearables,Fitness Tracker,496,85.47802134098396,42397.09858512804
2023-08-27,North America,Smartphones,Model A,6,267.3635332395679,1604.1811994374075
2023-08-27,North America,Smartphones,Model B,9,205.75533515279605,1851.7980163751645
2023-08-27,North America,Smartphones,Model C,39,195.14344088164108,7610.594194384003
2023-08-27,North America,Smartphones,Model D,38,181.14124412827329,6883.3672768743845
2023-08-27,North America,Laptops,Laptop A,106,604.8947330432719,64118.841702586826
2023-08-27,North America,Laptops,Laptop B,146,625.2609965519387,91288.10549658304
2023-08-27,North America,Laptops,Laptop C,156,671.5749437631359,104765.6912270492
2023-08-27,North America,Tablets,Tablet A,29,265.4727389451739,7698.7094294100425
2023-08-27,North America,Tablets,Tablet B,81,387.43837032031695,31382.507995945674
2023-08-27,North America,Tablets,Tablet C,38,754.2554671213506,28661.707750611324
2023-08-27,North America,Tablets,Tablet D,27,609.4386913356975,16454.844666063833
2023-08-27,North America,Wearables,Smartwatch A,416,133.29478839044597,55450.63197042552
2023-08-27,North America,Wearables,Smartwatch B,85,95.92303431981512,8153.457917184285
2023-08-27,North America,Wearables,Fitness Tracker,407,98.03382417151624,39899.76643780711
2023-08-27,Europe,Smartphones,Model A,14,279.434980334136,3912.089724677904
2023-08-27,Europe,Smartphones,Model B,23,116.11215988099575,2670.5796772629024
2023-08-27,Europe,Smartphones,Model C,32,290.78381716539616,9305.082149292677
2023-08-27,Europe,Smartphones,Model D,1,262.25256993338553,262.25256993338553
2023-08-27,Europe,Laptops,Laptop A,82,1364.6398413127813,111900.46698764806
2023-08-27,Europe,Laptops,Laptop B,138,1446.2058847148387,199576.41209064773
2023-08-27,Europe,Laptops,Laptop C,81,522.3894089287779,42313.54212323101
2023-08-27,Europe,Tablets,Tablet A,14,726.6006577601095,10172.409208641533
2023-08-27,Europe,Tablets,Tablet B,45,210.23032763850713,9460.364743732822
2023-08-27,Europe,Tablets,Tablet C,20,694.5739253146713,13891.478506293426
2023-08-27,Europe,Tablets,Tablet D,66,478.8204091384742,31602.147003139296
2023-08-27,Europe,Wearables,Smartwatch A,289,91.75015631949404,26515.795176333777
2023-08-27,Europe,Wearables,Smartwatch B,173,87.20921915669005,15087.19491410738
2023-08-27,Europe,Wearables,Fitness Tracker,487,154.99490181569263,75482.51718424232
2023-08-27,Asia Pacific,Smartphones,Model A,1,297.3847152104677,297.3847152104677
2023-08-27,Asia Pacific,Smartphones,Model B,10,121.68396908308668,1216.8396908308669
2023-08-27,Asia Pacific,Smartphones,Model C,28,286.28963523191373,8016.109786493585
2023-08-27,Asia Pacific,Smartphones,Model D,34,193.1677277838492,6567.702744650873
2023-08-27,Asia Pacific,Laptops,Laptop A,32,702.5485776581595,22481.554485061104
2023-08-27,Asia Pacific,Laptops,Laptop B,85,1164.8426495367198,99011.62521062119
2023-08-27,Asia Pacific,Laptops,Laptop C,93,769.9496350808363,71605.31606251777
2023-08-27,Asia Pacific,Tablets,Tablet A,57,214.64490715556494,12234.7597078672
2023-08-27,Asia Pacific,Tablets,Tablet B,20,595.4143917600753,11908.287835201507
2023-08-27,Asia Pacific,Tablets,Tablet C,81,214.12417056775394,17344.057815988068
2023-08-27,Asia Pacific,Tablets,Tablet D,69,326.8415969002832,22552.07018611954
2023-08-27,Asia Pacific,Wearables,Smartwatch A,357,149.5706430366179,53396.71956407259
2023-08-27,Asia Pacific,Wearables,Smartwatch B,129,122.85710699114205,15848.566801857323
2023-08-27,Asia Pacific,Wearables,Fitness Tracker,62,123.25542304322764,7641.836228680114
2023-08-27,Latin America,Smartphones,Model A,45,250.69826146760872,11281.421766042393
2023-08-27,Latin America,Smartphones,Model B,22,239.77184610597882,5274.9806143315345
2023-08-27,Latin America,Smartphones,Model C,35,298.4649308026899,10446.272578094146
2023-08-27,Latin America,Smartphones,Model D,20,183.09035473581753,3661.8070947163505
2023-08-27,Latin America,Laptops,Laptop A,196,1453.8459634051912,284953.8088274175
2023-08-27,Latin America,Laptops,Laptop B,23,1034.0089097405041,23782.204924031594
2023-08-27,Latin America,Laptops,Laptop C,57,1445.6938848825253,82404.55143830394
2023-08-27,Latin America,Tablets,Tablet A,40,587.6959285616203,23507.837142464814
2023-08-27,Latin America,Tablets,Tablet B,33,634.6418001907346,20943.17940629424
2023-08-27,Latin America,Tablets,Tablet C,17,782.0536590452743,13294.912203769663
2023-08-27,Latin America,Tablets,Tablet D,17,677.8131360759091,11522.823313290455
2023-08-27,Latin America,Wearables,Smartwatch A,153,83.88730159552387,12834.757144115152
2023-08-27,Latin America,Wearables,Smartwatch B,455,123.05664492049448,55990.77343882499
2023-08-27,Latin America,Wearables,Fitness Tracker,264,95.84219710962432,25302.340036940823
2023-08-27,Middle East & Africa,Smartphones,Model A,16,244.29812551380397,3908.7700082208635
2023-08-27,Middle East & Africa,Smartphones,Model B,43,287.35363213492,12356.20618180156
2023-08-27,Middle East & Africa,Smartphones,Model C,43,151.1284459799207,6498.523177136591
